"Points:0","Points:1","Points:2"
0.40124,0.11086,0
0.4,0.11095,0
0.40125,0.11088,0
0.4,0.11097,0
0.40125,0.1109,0
0.4,0.11099,0
0.40126,0.11092,0
0.4,0.11101,0
0.40126,0.11093,0
0.4,0.11103,0
0.40127,0.11095,0
0.4,0.11105,0
0.40127,0.11097,0
0.4,0.11107,0
0.40128,0.11099,0
0.4,0.11109,0
0.40128,0.11101,0
0.4,0.11111,0
0.40129,0.11103,0
0.4,0.11113,0
0.40129,0.11105,0
0.4,0.11115,0
0.4013,0.11107,0
0.4,0.11116,0
0.4013,0.11109,0
0.4,0.11118,0
0.40131,0.11111,0
0.4,0.1112,0
0.40131,0.11113,0
0.4,0.11122,0
0.40132,0.11115,0
0.4,0.11124,0
0.40132,0.11117,0
0.4,0.11126,0
0.40133,0.11119,0
0.4,0.11128,0
0.40133,0.11121,0
0.4,0.1113,0
0.40134,0.11123,0
0.4,0.11132,0
0.40134,0.11125,0
0.4,0.11134,0
0.40135,0.11127,0
0.4,0.11136,0
0.40135,0.11128,0
0.4,0.11138,0
0.40136,0.1113,0
0.4,0.1114,0
0.40136,0.11132,0
0.4,0.11142,0
0.40137,0.11134,0
0.4,0.11144,0
0.40137,0.11136,0
0.4,0.11146,0
0.40138,0.11138,0
0.4,0.11148,0
0.40138,0.1114,0
0.4,0.1115,0
0.40139,0.11142,0
0.4,0.11152,0
0.40139,0.11144,0
0.4,0.11154,0
0.4014,0.11146,0
0.4,0.11156,0
0.4014,0.11148,0
0.4,0.11158,0
0.40141,0.1115,0
0.4,0.1116,0
0.40141,0.11152,0
0.4,0.11162,0
0.40142,0.11154,0
0.4,0.11164,0
0.40142,0.11156,0
0.4,0.11166,0
0.40143,0.11158,0
0.4,0.11168,0
0.40143,0.1116,0
0.4,0.1117,0
0.40144,0.11162,0
0.4,0.11172,0
0.40144,0.11164,0
0.4,0.11174,0
0.40145,0.11165,0
0.4,0.11176,0
0.40145,0.11167,0
0.4,0.11178,0
0.40146,0.11169,0
0.4,0.1118,0
0.40146,0.11171,0
0.4,0.11182,0
0.40147,0.11173,0
0.4,0.11184,0
0.40147,0.11175,0
0.4,0.11186,0
0.40148,0.11177,0
0.4,0.11188,0
0.40148,0.11179,0
0.4,0.1119,0
0.40149,0.11181,0
0.4,0.11192,0
0.40149,0.11183,0
0.4,0.11193,0
0.4015,0.11185,0
0.4,0.11195,0
0.4015,0.11187,0
0.4,0.11197,0
0.40151,0.11189,0
0.4,0.11199,0
0.40151,0.11191,0
0.4,0.11201,0
0.40152,0.11193,0
0.4,0.11203,0
0.40152,0.11195,0
0.4,0.11205,0
0.40153,0.11197,0
0.4,0.11207,0
0.40153,0.11199,0
0.4,0.11209,0
0.40154,0.112,0
0.4,0.11211,0
0.40154,0.11202,0
0.4,0.11213,0
0.40155,0.11204,0
0.4,0.11215,0
0.40155,0.11206,0
0.4,0.11217,0
0.40156,0.11208,0
0.4,0.11219,0
0.40156,0.1121,0
0.4,0.11221,0
0.40157,0.11212,0
0.4,0.11223,0
0.40157,0.11214,0
0.4,0.11225,0
0.40158,0.11216,0
0.4,0.11227,0
0.40158,0.11218,0
0.4,0.11229,0
0.40159,0.1122,0
0.4,0.11231,0
0.40159,0.11222,0
0.4,0.11233,0
0.4016,0.11224,0
0.4,0.11235,0
0.4016,0.11226,0
0.4,0.11237,0
0.40161,0.11228,0
0.4,0.11239,0
0.40161,0.1123,0
0.4,0.11241,0
0.40162,0.11232,0
0.4,0.11243,0
0.40162,0.11234,0
0.4,0.11245,0
0.40163,0.11235,0
0.4,0.11247,0
0.40163,0.11237,0
0.4,0.11249,0
0.40164,0.11239,0
0.4,0.11251,0
0.40164,0.11241,0
0.4,0.11253,0
0.40165,0.11243,0
0.4,0.11255,0
0.40165,0.11245,0
0.4,0.11257,0
0.40166,0.11247,0
0.4,0.11259,0
0.40166,0.11249,0
0.4,0.11261,0
0.40167,0.11251,0
0.4,0.11263,0
0.40167,0.11253,0
0.4,0.11265,0
0.40168,0.11255,0
0.4,0.11267,0
0.40168,0.11257,0
0.4,0.11268,0
0.40169,0.11259,0
0.4,0.1127,0
0.40169,0.11261,0
0.4,0.11272,0
0.4017,0.11263,0
0.4,0.11274,0
0.4017,0.11265,0
0.4,0.11276,0
0.40171,0.11267,0
0.4,0.11278,0
0.40171,0.11269,0
0.4,0.1128,0
0.40172,0.11271,0
0.4,0.11282,0
0.40172,0.11272,0
0.4,0.11284,0
0.40173,0.11274,0
0.4,0.11286,0
0.40173,0.11276,0
0.4,0.11288,0
0.40174,0.11278,0
0.4,0.1129,0
0.40174,0.1128,0
0.4,0.11292,0
0.40175,0.11282,0
0.4,0.11294,0
0.40175,0.11284,0
0.4,0.11296,0
0.40176,0.11286,0
0.4,0.11298,0
0.40176,0.11288,0
0.4,0.113,0
0.40177,0.1129,0
0.4,0.11302,0
0.40177,0.11292,0
0.4,0.11304,0
0.40178,0.11294,0
0.4,0.11306,0
0.40178,0.11296,0
0.4,0.11308,0
0.40179,0.11298,0
0.4,0.1131,0
0.40179,0.113,0
0.4,0.11312,0
0.4018,0.11302,0
0.4,0.11314,0
0.4018,0.11304,0
0.4,0.11316,0
0.40181,0.11306,0
0.4,0.11318,0
0.40181,0.11307,0
0.4,0.1132,0
0.40182,0.11309,0
0.4,0.11322,0
0.40182,0.11311,0
0.4,0.11324,0
0.40183,0.11313,0
0.4,0.11326,0
0.40183,0.11315,0
0.4,0.11328,0
0.40184,0.11317,0
0.4,0.1133,0
0.40184,0.11319,0
0.4,0.11332,0
0.40185,0.11321,0
0.4,0.11334,0
0.40185,0.11323,0
0.4,0.11336,0
0.40186,0.11325,0
0.4,0.11338,0
0.40186,0.11327,0
0.4,0.1134,0
0.40187,0.11329,0
0.4,0.11342,0
0.40187,0.11331,0
0.4,0.11344,0
0.40188,0.11333,0
0.4,0.11345,0
0.40188,0.11335,0
0.4,0.11347,0
0.40189,0.11337,0
0.4,0.11349,0
0.40189,0.11339,0
0.4,0.11351,0
0.4019,0.11341,0
0.4,0.11353,0
0.4019,0.11342,0
0.4,0.11355,0
0.40191,0.11344,0
0.4,0.11357,0
0.40191,0.11346,0
0.4,0.11359,0
0.40192,0.11348,0
0.4,0.11361,0
0.40192,0.1135,0
0.4,0.11363,0
0.40193,0.11352,0
0.4,0.11365,0
0.40193,0.11354,0
0.4,0.11367,0
0.40194,0.11356,0
0.4,0.11369,0
0.40194,0.11358,0
0.4,0.11371,0
0.40195,0.1136,0
0.4,0.11373,0
0.40195,0.11362,0
0.4,0.11375,0
0.40196,0.11364,0
0.4,0.11377,0
0.40196,0.11366,0
0.4,0.11379,0
0.40197,0.11368,0
0.4,0.11381,0
0.40197,0.1137,0
0.4,0.11383,0
0.40198,0.11372,0
0.4,0.11385,0
0.40198,0.11374,0
0.4,0.11387,0
0.40199,0.11376,0
0.4,0.11389,0
0.40199,0.11378,0
0.4,0.11391,0
0.402,0.11379,0
0.4,0.11393,0
0.402,0.11381,0
0.4,0.11395,0
0.40201,0.11383,0
0.4,0.11397,0
0.40201,0.11385,0
0.4,0.11399,0
0.40202,0.11387,0
0.4,0.11401,0
0.40202,0.11389,0
0.4,0.11403,0
0.40203,0.11391,0
0.4,0.11405,0
0.40203,0.11393,0
0.4,0.11407,0
0.40204,0.11395,0
0.4,0.11409,0
0.40204,0.11397,0
0.4,0.11411,0
0.40205,0.11399,0
0.4,0.11413,0
0.40205,0.11401,0
0.4,0.11415,0
0.40206,0.11403,0
0.4,0.11417,0
0.40206,0.11405,0
0.4,0.11419,0
0.40207,0.11407,0
0.4,0.1142,0
0.40207,0.11409,0
0.4,0.11422,0
0.40208,0.11411,0
0.4,0.11424,0
0.40208,0.11413,0
0.4,0.11426,0
0.40209,0.11414,0
0.4,0.11428,0
0.40209,0.11416,0
0.4,0.1143,0
0.4021,0.11418,0
0.4,0.11432,0
0.4021,0.1142,0
0.4,0.11434,0
0.40211,0.11422,0
0.4,0.11436,0
0.40211,0.11424,0
0.4,0.11438,0
0.40212,0.11426,0
0.4,0.1144,0
0.40212,0.11428,0
0.4,0.11442,0
0.40213,0.1143,0
0.4,0.11444,0
0.40213,0.11432,0
0.4,0.11446,0
0.40214,0.11434,0
0.4,0.11448,0
0.40214,0.11436,0
0.4,0.1145,0
0.40215,0.11438,0
0.4,0.11452,0
0.40215,0.1144,0
0.40001,0.11454,0
0.40215,0.11442,0
0.40007,0.11456,0
0.40216,0.11444,0
0.40012,0.11457,0
0.40216,0.11446,0
0.40017,0.11459,0
0.40217,0.11448,0
0.40022,0.11461,0
0.40217,0.11449,0
0.40027,0.11462,0
0.40218,0.11451,0
0.40032,0.11464,0
0.40218,0.11453,0
0.40038,0.11466,0
0.40219,0.11455,0
0.40043,0.11467,0
0.40219,0.11457,0
0.40048,0.11469,0
0.4022,0.11459,0
0.40053,0.11471,0
0.4022,0.11461,0
0.40058,0.11472,0
0.40221,0.11463,0
0.40063,0.11474,0
0.40221,0.11465,0
0.40069,0.11476,0
0.40222,0.11467,0
0.40074,0.11477,0
0.40222,0.11469,0
0.40079,0.11479,0
0.40223,0.11471,0
0.40084,0.11481,0
0.40223,0.11473,0
0.40089,0.11482,0
0.40224,0.11475,0
0.40094,0.11484,0
0.40224,0.11477,0
0.401,0.11486,0
0.40225,0.11479,0
0.40105,0.11488,0
0.40225,0.11481,0
0.4011,0.11489,0
0.40226,0.11483,0
0.40115,0.11491,0
0.40226,0.11485,0
0.4012,0.11493,0
0.40227,0.11486,0
0.40125,0.11494,0
0.40227,0.11488,0
0.40131,0.11496,0
0.40228,0.1149,0
0.40136,0.11498,0
0.40228,0.11492,0
0.40141,0.11499,0
0.40229,0.11494,0
0.40146,0.11501,0
0.40229,0.11496,0
0.40151,0.11503,0
0.4023,0.11498,0
0.40156,0.11504,0
0.4023,0.115,0
0.40162,0.11506,0
0.40231,0.11502,0
0.40167,0.11508,0
0.40231,0.11504,0
0.40172,0.11509,0
0.40232,0.11506,0
0.40177,0.11511,0
0.40232,0.11508,0
0.40182,0.11513,0
0.40233,0.1151,0
0.40187,0.11514,0
0.40233,0.11512,0
0.40193,0.11516,0
0.40234,0.11514,0
0.40198,0.11518,0
0.40234,0.11516,0
0.40203,0.11519,0
0.40235,0.11518,0
0.40208,0.11521,0
0.40235,0.1152,0
0.40213,0.11523,0
0.40236,0.11521,0
0.40218,0.11524,0
0.40236,0.11523,0
0.40224,0.11526,0
0.40237,0.11525,0
0.40229,0.11528,0
0.40237,0.11527,0
0.40234,0.11529,0
0.40238,0.11529,0
0.59714,0.025104,0
0.59721,0.02508,0
0.59714,0.025208,0
0.59736,0.025139,0
0.59715,0.025313,0
0.5975,0.025197,0
0.59716,0.025418,0
0.59765,0.025255,0
0.59717,0.025522,0
0.5978,0.025313,0
0.59717,0.025627,0
0.59794,0.025371,0
0.59718,0.025731,0
0.59809,0.025429,0
0.59719,0.025836,0
0.59824,0.025487,0
0.59719,0.025941,0
0.59838,0.025545,0
0.5972,0.026045,0
0.59853,0.025603,0
0.59721,0.02615,0
0.59868,0.025661,0
0.59721,0.026254,0
0.59883,0.025719,0
0.59722,0.026359,0
0.59897,0.025777,0
0.59723,0.026464,0
0.59912,0.025836,0
0.59723,0.026568,0
0.59927,0.025894,0
0.59724,0.026673,0
0.59941,0.025952,0
0.59725,0.026777,0
0.59956,0.02601,0
0.59725,0.026882,0
0.59971,0.026068,0
0.59726,0.026987,0
0.59986,0.026126,0
0.59727,0.027091,0
0.6,0.026185,0
0.59728,0.027196,0
0.6,0.026292,0
0.59728,0.0273,0
0.6,0.026399,0
0.59729,0.027405,0
0.6,0.026505,0
0.5973,0.02751,0
0.6,0.026612,0
0.5973,0.027614,0
0.6,0.026719,0
0.59731,0.027719,0
0.6,0.026826,0
0.59732,0.027823,0
0.6,0.026933,0
0.59732,0.027928,0
0.6,0.02704,0
0.59733,0.028033,0
0.6,0.027147,0
0.59734,0.028137,0
0.6,0.027254,0
0.59734,0.028242,0
0.6,0.02736,0
0.59735,0.028346,0
0.6,0.027467,0
0.59736,0.028451,0
0.6,0.027574,0
0.59736,0.028555,0
0.6,0.027681,0
0.59737,0.02866,0
0.6,0.027788,0
0.59738,0.028765,0
0.6,0.027895,0
0.59739,0.028869,0
0.6,0.028002,0
0.59739,0.028974,0
0.6,0.028109,0
0.5974,0.029078,0
0.6,0.028215,0
0.59741,0.029183,0
0.6,0.028322,0
0.59741,0.029288,0
0.6,0.028429,0
0.59742,0.029392,0
0.6,0.028536,0
0.59743,0.029497,0
0.6,0.028643,0
0.59743,0.029601,0
0.6,0.02875,0
0.59744,0.029706,0
0.6,0.028857,0
0.59745,0.029811,0
0.6,0.028964,0
0.59745,0.029915,0
0.6,0.02907,0
0.59746,0.03002,0
0.6,0.029177,0
0.59747,0.030124,0
0.6,0.029284,0
0.59747,0.030229,0
0.6,0.029391,0
0.59748,0.030334,0
0.59949,0.029667,0
0.59749,0.030438,0
0.59891,0.029968,0
0.5975,0.030543,0
0.59832,0.03027,0
0.5975,0.030647,0
0.59773,0.030571,0
0.59485,0.046919,0
0.59487,0.046911,0
0.59487,0.04695,0
0.59495,0.046921,0
0.59488,0.04698,0
0.59502,0.046931,0
0.5949,0.047011,0
0.59509,0.046941,0
0.59492,0.047041,0
0.59517,0.04695,0
0.59493,0.047072,0
0.59524,0.04696,0
0.59495,0.047103,0
0.59532,0.04697,0
0.59497,0.047133,0
0.59539,0.04698,0
0.59498,0.047164,0
0.59546,0.04699,0
0.595,0.047195,0
0.59554,0.046999,0
0.59502,0.047225,0
0.59561,0.047009,0
0.59503,0.047256,0
0.59569,0.047019,0
0.59505,0.047286,0
0.59576,0.047029,0
0.59507,0.047317,0
0.59583,0.047038,0
0.59508,0.047348,0
0.59591,0.047048,0
0.5951,0.047378,0
0.59598,0.047058,0
0.59512,0.047409,0
0.59606,0.047068,0
0.59513,0.047439,0
0.59613,0.047078,0
0.59515,0.04747,0
0.5962,0.047087,0
0.59517,0.047501,0
0.59628,0.047097,0
0.59518,0.047531,0
0.59635,0.047107,0
0.5952,0.047562,0
0.59643,0.047117,0
0.59522,0.047593,0
0.5965,0.047127,0
0.59523,0.047623,0
0.59657,0.047136,0
0.59525,0.047654,0
0.59665,0.047146,0
0.59527,0.047684,0
0.59672,0.047156,0
0.59528,0.047715,0
0.5968,0.047166,0
0.5953,0.047746,0
0.59687,0.047175,0
0.59532,0.047776,0
0.59695,0.047185,0
0.59533,0.047807,0
0.59702,0.047195,0
0.59535,0.047838,0
0.59709,0.047205,0
0.59537,0.047868,0
0.59717,0.047215,0
0.59538,0.047899,0
0.59724,0.047224,0
0.5954,0.047929,0
0.59732,0.047234,0
0.59542,0.04796,0
0.59739,0.047244,0
0.59543,0.047991,0
0.59746,0.047254,0
0.59545,0.048021,0
0.59754,0.047264,0
0.59547,0.048052,0
0.59761,0.047273,0
0.59548,0.048083,0
0.59769,0.047283,0
0.5955,0.048113,0
0.59776,0.047293,0
0.59552,0.048144,0
0.59783,0.047303,0
0.59553,0.048174,0
0.59791,0.047312,0
0.59555,0.048205,0
0.59798,0.047322,0
0.59557,0.048236,0
0.59806,0.047332,0
0.59558,0.048266,0
0.59813,0.047342,0
0.5956,0.048297,0
0.5982,0.047352,0
0.59562,0.048328,0
0.59828,0.047361,0
0.59563,0.048358,0
0.59835,0.047371,0
0.59565,0.048389,0
0.59843,0.047381,0
0.59567,0.048419,0
0.5985,0.047391,0
0.59568,0.04845,0
0.59857,0.047401,0
0.5957,0.048481,0
0.59865,0.04741,0
0.59572,0.048511,0
0.59872,0.04742,0
0.59573,0.048542,0
0.5988,0.04743,0
0.59575,0.048573,0
0.59887,0.04744,0
0.59576,0.048603,0
0.59894,0.047449,0
0.59578,0.048634,0
0.59902,0.047459,0
0.5958,0.048664,0
0.59909,0.047469,0
0.59581,0.048695,0
0.59917,0.047479,0
0.59583,0.048726,0
0.59924,0.047489,0
0.59585,0.048756,0
0.59931,0.047498,0
0.59586,0.048787,0
0.59939,0.047508,0
0.59588,0.048818,0
0.59946,0.047518,0
0.5959,0.048848,0
0.59954,0.047528,0
0.59591,0.048879,0
0.59961,0.047538,0
0.59593,0.048909,0
0.59968,0.047547,0
0.59595,0.04894,0
0.59976,0.047557,0
0.59596,0.048971,0
0.59983,0.047567,0
0.59598,0.049001,0
0.59991,0.047577,0
0.596,0.049032,0
0.59998,0.047586,0
0.59601,0.049063,0
0.6,0.047616,0
0.59603,0.049093,0
0.6,0.047652,0
0.59605,0.049124,0
0.6,0.047689,0
0.59606,0.049154,0
0.6,0.047726,0
0.59608,0.049185,0
0.6,0.047762,0
0.5961,0.049216,0
0.6,0.047799,0
0.59611,0.049246,0
0.6,0.047836,0
0.59613,0.049277,0
0.6,0.047872,0
0.59615,0.049308,0
0.6,0.047909,0
0.59616,0.049338,0
0.6,0.047946,0
0.59618,0.049369,0
0.6,0.047982,0
0.5962,0.049399,0
0.6,0.048019,0
0.59621,0.04943,0
0.6,0.048056,0
0.59623,0.049461,0
0.6,0.048092,0
0.59625,0.049491,0
0.6,0.048129,0
0.59626,0.049522,0
0.6,0.048166,0
0.59628,0.049553,0
0.6,0.048202,0
0.5963,0.049583,0
0.6,0.048239,0
0.59631,0.049614,0
0.6,0.048275,0
0.59633,0.049644,0
0.6,0.048312,0
0.59635,0.049675,0
0.6,0.048349,0
0.59636,0.049706,0
0.6,0.048385,0
0.59638,0.049736,0
0.6,0.048422,0
0.5964,0.049767,0
0.6,0.048459,0
0.59641,0.049797,0
0.6,0.048495,0
0.59643,0.049828,0
0.6,0.048532,0
0.59645,0.049859,0
0.6,0.048569,0
0.59646,0.049889,0
0.6,0.048605,0
0.59648,0.04992,0
0.6,0.048642,0
0.5965,0.049951,0
0.6,0.048679,0
0.59651,0.049981,0
0.6,0.048715,0
0.59653,0.050012,0
0.6,0.048752,0
0.59655,0.050042,0
0.6,0.048789,0
0.59656,0.050073,0
0.6,0.048825,0
0.59658,0.050104,0
0.6,0.048862,0
0.5966,0.050134,0
0.6,0.048899,0
0.59661,0.050165,0
0.6,0.048935,0
0.59663,0.050196,0
0.6,0.048972,0
0.59665,0.050226,0
0.6,0.049008,0
0.59666,0.050257,0
0.6,0.049045,0
0.59668,0.050287,0
0.6,0.049082,0
0.59669,0.050318,0
0.6,0.049118,0
0.59671,0.050349,0
0.6,0.049155,0
0.59673,0.050379,0
0.6,0.049192,0
0.59674,0.05041,0
0.6,0.049228,0
0.59676,0.050441,0
0.6,0.049265,0
0.59678,0.050471,0
0.6,0.049302,0
0.59679,0.050502,0
0.6,0.049338,0
0.59681,0.050532,0
0.6,0.049375,0
0.59683,0.050563,0
0.6,0.049412,0
0.59684,0.050594,0
0.6,0.049448,0
0.59686,0.050624,0
0.6,0.049485,0
0.59688,0.050655,0
0.6,0.049522,0
0.59689,0.050686,0
0.6,0.049558,0
0.59691,0.050716,0
0.6,0.049595,0
0.59693,0.050747,0
0.6,0.049632,0
0.59694,0.050777,0
0.6,0.049668,0
0.59696,0.050808,0
0.6,0.049705,0
0.59698,0.050839,0
0.6,0.049742,0
0.59699,0.050869,0
0.6,0.04978,0
0.59701,0.0509,0
0.59996,0.049829,0
0.59703,0.050931,0
0.59993,0.049878,0
0.59704,0.050961,0
0.59989,0.049927,0
0.59706,0.050992,0
0.59986,0.049976,0
0.59708,0.051022,0
0.59983,0.050025,0
0.59709,0.051053,0
0.59979,0.050074,0
0.59711,0.051084,0
0.59976,0.050123,0
0.59713,0.051114,0
0.59972,0.050172,0
0.59714,0.051145,0
0.59969,0.050221,0
0.59716,0.051176,0
0.59966,0.05027,0
0.59718,0.051206,0
0.59962,0.050319,0
0.59719,0.051237,0
0.59959,0.050368,0
0.59721,0.051267,0
0.59955,0.050417,0
0.59723,0.051298,0
0.59952,0.050466,0
0.59724,0.051329,0
0.59949,0.050515,0
0.59726,0.051359,0
0.59945,0.050564,0
0.59728,0.05139,0
0.59942,0.050613,0
0.59729,0.051421,0
0.59938,0.050662,0
0.59731,0.051451,0
0.59935,0.050711,0
0.59733,0.051482,0
0.59931,0.05076,0
0.59734,0.051512,0
0.59928,0.050809,0
0.59736,0.051543,0
0.59925,0.050858,0
0.59738,0.051574,0
0.59921,0.050907,0
0.59739,0.051604,0
0.59918,0.050956,0
0.59741,0.051635,0
0.59914,0.051005,0
0.59743,0.051666,0
0.59911,0.051054,0
0.59744,0.051696,0
0.59908,0.051103,0
0.59746,0.051727,0
0.59904,0.051152,0
0.59748,0.051757,0
0.59901,0.051201,0
0.59749,0.051788,0
0.59897,0.05125,0
0.59751,0.051819,0
0.59894,0.051299,0
0.59753,0.051849,0
0.59891,0.051348,0
0.59754,0.05188,0
0.59887,0.051397,0
0.59756,0.051911,0
0.59884,0.051446,0
0.59758,0.051941,0
0.5988,0.051495,0
0.59759,0.051972,0
0.59877,0.051544,0
0.59761,0.052002,0
0.59874,0.051593,0
0.59762,0.052033,0
0.5987,0.051642,0
0.59764,0.052064,0
0.59867,0.051691,0
0.59766,0.052094,0
0.59863,0.05174,0
0.59767,0.052125,0
0.5986,0.051789,0
0.59769,0.052155,0
0.59857,0.051838,0
0.59771,0.052186,0
0.59853,0.051887,0
0.59772,0.052217,0
0.5985,0.051936,0
0.59774,0.052247,0
0.59846,0.051985,0
0.59776,0.052278,0
0.59843,0.052034,0
0.59777,0.052309,0
0.5984,0.052083,0
0.59779,0.052339,0
0.59836,0.052132,0
0.59781,0.05237,0
0.59833,0.052181,0
0.59782,0.0524,0
0.59829,0.05223,0
0.59784,0.052431,0
0.59826,0.052279,0
0.59786,0.052462,0
0.59823,0.052328,0
0.59787,0.052492,0
0.59819,0.052377,0
0.59789,0.052523,0
0.59816,0.052426,0
0.59791,0.052554,0
0.59812,0.052475,0
0.59792,0.052584,0
0.59809,0.052524,0
0.59794,0.052615,0
0.59806,0.052573,0
0.59796,0.052645,0
0.59802,0.052622,0
0.59797,0.052676,0
0.59799,0.052671,0
0.59903,0,0
0.6,0.00091427,0
0.59664,0.0041877,0
0.5969,0.0044354,0
0.59781,0.061776,0
0.59778,0.061785,0
0.59785,0.061781,0
0.59778,0.061806,0
0.5979,0.061786,0
0.59779,0.061826,0
0.59795,0.061791,0
0.59779,0.061847,0
0.59799,0.061796,0
0.59779,0.061868,0
0.59804,0.061801,0
0.5978,0.061889,0
0.59809,0.061807,0
0.5978,0.06191,0
0.59814,0.061812,0
0.5978,0.061931,0
0.59818,0.061817,0
0.59781,0.061952,0
0.59823,0.061822,0
0.59781,0.061973,0
0.59828,0.061827,0
0.59781,0.061994,0
0.59833,0.061832,0
0.59782,0.062015,0
0.59837,0.061837,0
0.59782,0.062036,0
0.59842,0.061842,0
0.59782,0.062057,0
0.59847,0.061848,0
0.59782,0.062078,0
0.59852,0.061853,0
0.59783,0.062098,0
0.59856,0.061858,0
0.59783,0.062119,0
0.59861,0.061863,0
0.59783,0.06214,0
0.59866,0.061868,0
0.59784,0.062161,0
0.59871,0.061873,0
0.59784,0.062182,0
0.59875,0.061878,0
0.59784,0.062203,0
0.5988,0.061883,0
0.59785,0.062224,0
0.59885,0.061889,0
0.59785,0.062245,0
0.5989,0.061894,0
0.59785,0.062266,0
0.59894,0.061899,0
0.59786,0.062287,0
0.59899,0.061904,0
0.59786,0.062308,0
0.59904,0.061909,0
0.59786,0.062329,0
0.59908,0.061914,0
0.59787,0.06235,0
0.59913,0.061919,0
0.59787,0.062371,0
0.59918,0.061925,0
0.59787,0.062391,0
0.59923,0.06193,0
0.59788,0.062412,0
0.59927,0.061935,0
0.59788,0.062433,0
0.59932,0.06194,0
0.59788,0.062454,0
0.59937,0.061945,0
0.59789,0.062475,0
0.59942,0.06195,0
0.59789,0.062496,0
0.59946,0.061955,0
0.59789,0.062517,0
0.59951,0.06196,0
0.59789,0.062538,0
0.59956,0.061966,0
0.5979,0.062559,0
0.59961,0.061971,0
0.5979,0.06258,0
0.59965,0.061976,0
0.5979,0.062601,0
0.5997,0.061981,0
0.59791,0.062622,0
0.59975,0.061986,0
0.59791,0.062643,0
0.5998,0.061991,0
0.59791,0.062663,0
0.59984,0.061996,0
0.59792,0.062684,0
0.59989,0.062001,0
0.59792,0.062705,0
0.59994,0.062007,0
0.59792,0.062726,0
0.59999,0.062012,0
0.59793,0.062747,0
0.6,0.062029,0
0.59793,0.062768,0
0.6,0.062051,0
0.59793,0.062789,0
0.6,0.062073,0
0.59794,0.06281,0
0.6,0.062095,0
0.59794,0.062831,0
0.6,0.062117,0
0.59794,0.062852,0
0.6,0.062139,0
0.59795,0.062873,0
0.6,0.062161,0
0.59795,0.062894,0
0.6,0.062183,0
0.59795,0.062915,0
0.6,0.062205,0
0.59796,0.062936,0
0.6,0.062227,0
0.59796,0.062956,0
0.6,0.062249,0
0.59796,0.062977,0
0.6,0.062271,0
0.59796,0.062998,0
0.6,0.062293,0
0.59797,0.063019,0
0.6,0.062315,0
0.59797,0.06304,0
0.6,0.062338,0
0.59797,0.063061,0
0.6,0.06236,0
0.59798,0.063082,0
0.6,0.062382,0
0.59798,0.063103,0
0.6,0.062404,0
0.59798,0.063124,0
0.6,0.062426,0
0.59799,0.063145,0
0.59812,0.036257,0
0.59811,0.03626,0
0.5982,0.036286,0
0.59812,0.036313,0
0.59828,0.036314,0
0.59813,0.036365,0
0.59836,0.036343,0
0.59814,0.036418,0
0.59844,0.036372,0
0.59815,0.03647,0
0.59852,0.036401,0
0.59816,0.036523,0
0.5986,0.036429,0
0.59817,0.036575,0
0.59868,0.036458,0
0.59818,0.036628,0
0.59875,0.036487,0
0.59819,0.03668,0
0.59883,0.036516,0
0.5982,0.036733,0
0.59891,0.036544,0
0.59821,0.036785,0
0.59899,0.036573,0
0.59822,0.036838,0
0.59907,0.036602,0
0.59823,0.03689,0
0.59915,0.036631,0
0.59824,0.036943,0
0.59923,0.036659,0
0.59825,0.036995,0
0.59931,0.036688,0
0.59826,0.037048,0
0.59939,0.036717,0
0.59827,0.0371,0
0.59946,0.036746,0
0.59828,0.037153,0
0.59954,0.036774,0
0.59829,0.037205,0
0.59962,0.036803,0
0.5983,0.037258,0
0.5997,0.036832,0
0.59831,0.03731,0
0.59978,0.036861,0
0.59832,0.037363,0
0.59986,0.036889,0
0.59833,0.037415,0
0.59994,0.036918,0
0.59834,0.037468,0
0.6,0.036953,0
0.59835,0.03752,0
0.6,0.037008,0
0.59836,0.037573,0
0.6,0.037064,0
0.59837,0.037625,0
0.6,0.03712,0
0.59838,0.037678,0
0.6,0.037176,0
0.59839,0.03773,0
0.6,0.037232,0
0.5984,0.037783,0
0.6,0.037288,0
0.59841,0.037835,0
0.6,0.037344,0
0.59842,0.037888,0
0.6,0.037399,0
0.59843,0.03794,0
0.6,0.037455,0
0.59843,0.037993,0
0.6,0.037511,0
0.59844,0.038045,0
0.6,0.037567,0
0.59845,0.038098,0
0.6,0.037623,0
0.59846,0.03815,0
0.6,0.037679,0
0.59847,0.038203,0
0.6,0.037734,0
0.59848,0.038255,0
0.6,0.03779,0
0.59849,0.038308,0
0.6,0.037846,0
0.5985,0.03836,0
0.6,0.037902,0
0.59851,0.038412,0
0.6,0.037958,0
0.59852,0.038465,0
0.6,0.038014,0
0.59853,0.038517,0
0.6,0.038069,0
0.59854,0.03857,0
0.6,0.038125,0
0.59855,0.038622,0
0.6,0.038181,0
0.59856,0.038675,0
0.6,0.038237,0
0.59857,0.038727,0
0.6,0.038293,0
0.59858,0.03878,0
0.6,0.038349,0
0.59859,0.038832,0
0.6,0.038404,0
0.5986,0.038885,0
0.6,0.03846,0
0.59861,0.038937,0
0.6,0.038516,0
0.59862,0.03899,0
0.6,0.038572,0
0.59863,0.039042,0
0.6,0.038628,0
0.59864,0.039095,0
0.6,0.038684,0
0.59865,0.039147,0
0.6,0.038739,0
0.59866,0.0392,0
